STATE/UT,Year,Rape,Kidnapping_Abduction,Dowry_Deaths,Domestic_Cruelty,Importation_of_Girls
MAHARASHTRA,2008,47,18,3,146,0
MAHARASHTRA,2008,21,30,4,138,0
MAHARASHTRA,2008,21,7,39,226,0
MAHARASHTRA,2008,26,22,11,332,0
MAHARASHTRA,2008,26,13,0,73,0
MAHARASHTRA,2008,36,25,9,250,0
MAHARASHTRA,2008,37,28,14,221,0
MAHARASHTRA,2008,10,8,3,196,0
MAHARASHTRA,2008,22,11,2,46,0
MAHARASHTRA,2008,38,13,3,58,0
MAHARASHTRA,2008,17,9,7,99,0
MAHARASHTRA,2008,42,19,18,456,0
MAHARASHTRA,2008,16,10,27,309,0
MAHARASHTRA,2008,34,18,17,153,0
MAHARASHTRA,2008,22,29,77,187,0
MAHARASHTRA,2008,218,116,11,502,0
MAHARASHTRA,2008,4,2,1,0,0
MAHARASHTRA,2008,53,28,7,237,0
MAHARASHTRA,2008,1,2,0,0,0
MAHARASHTRA,2008,37,20,7,95,0
MAHARASHTRA,2008,23,22,8,252,0
MAHARASHTRA,2008,11,8,1,93,0
MAHARASHTRA,2008,14,21,5,141,0
MAHARASHTRA,2008,36,17,5,287,0
MAHARASHTRA,2008,12,14,1,72,0
MAHARASHTRA,2008,22,19,2,183,0
MAHARASHTRA,2008,12,11,15,204,0
MAHARASHTRA,2008,92,80,7,273,0
MAHARASHTRA,2008,1,1,1,0,0
MAHARASHTRA,2008,66,30,13,189,0
MAHARASHTRA,2008,17,5,5,41,0
MAHARASHTRA,2008,26,12,0,55,0
MAHARASHTRA,2008,42,13,12,140,0
MAHARASHTRA,2008,30,14,3,164,0
MAHARASHTRA,2008,8,2,0,14,0
MAHARASHTRA,2008,24,8,0,66,0
MAHARASHTRA,2008,63,37,9,241,0
MAHARASHTRA,2008,74,72,12,384,0
MAHARASHTRA,2008,71,36,7,134,0
MAHARASHTRA,2008,26,22,5,116,0
MAHARASHTRA,2008,20,18,2,110,0
MAHARASHTRA,2008,43,33,6,171,0
MAHARASHTRA,2008,1558,998,390,7829,0
MANIPUR,2008,3,11,0,4,0
MANIPUR,2008,0,0,0,0,0
MANIPUR,2008,2,0,0,0,0
MANIPUR,2008,0,0,0,0,0
MANIPUR,2008,9,24,0,5,0
MANIPUR,2008,12,31,1,7,0
MANIPUR,2008,2,0,0,0,0
MANIPUR,2008,0,0,0,0,0
MANIPUR,2008,9,21,0,12,0
MANIPUR,2008,1,0,0,0,0
MANIPUR,2008,38,87,1,28,0
MEGHALAYA,2008,1,2,0,0,0
MEGHALAYA,2008,2,0,0,0,0
MEGHALAYA,2008,10,4,0,13,0
MEGHALAYA,2008,18,4,0,0,0
MEGHALAYA,2008,34,10,2,19,0
MEGHALAYA,2008,16,3,0,0,0
MEGHALAYA,2008,7,2,0,0,0
MEGHALAYA,2008,88,25,2,32,0
MIZORAM,2008,39,0,0,4,0
MIZORAM,2008,7,0,0,0,0
MIZORAM,2008,9,1,0,1,0
MIZORAM,2008,8,0,0,0,0
MIZORAM,2008,8,0,0,0,0
MIZORAM,2008,2,0,0,0,0
MIZORAM,2008,0,0,0,0,0
MIZORAM,2008,4,0,0,0,0
MIZORAM,2008,77,1,0,5,0
NAGALAND,2008,6,5,0,2,0
NAGALAND,2008,0,0,0,0,0
NAGALAND,2008,6,0,0,2,0
NAGALAND,2008,0,0,0,0,0
NAGALAND,2008,1,0,0,0,0
NAGALAND,2008,1,0,0,0,0
NAGALAND,2008,1,0,0,0,0
NAGALAND,2008,2,0,0,0,0
NAGALAND,2008,1,0,0,0,0
NAGALAND,2008,0,2,0,0,0
NAGALAND,2008,1,0,0,0,0
NAGALAND,2008,19,7,0,4,0
ODISHA,2008,47,41,16,61,0
ODISHA,2008,50,44,27,217,0
ODISHA,2008,29,7,9,14,0
ODISHA,2008,23,16,4,9,0
ODISHA,2008,58,39,16,106,0
ODISHA,2008,34,19,12,18,0
ODISHA,2008,5,2,3,9,0
ODISHA,2008,35,34,31,124,0
ODISHA,2008,36,24,23,38,0
ODISHA,2008,18,17,15,55,0
ODISHA,2008,13,6,5,36,0
ODISHA,2008,26,20,19,31,0
ODISHA,2008,8,3,2,3,0
ODISHA,2008,48,33,13,12,0
ODISHA,2008,25,27,20,51,0
ODISHA,2008,36,62,40,109,0
ODISHA,2008,12,8,6,35,0
ODISHA,2008,38,29,3,27,0
ODISHA,2008,46,11,3,39,0
ODISHA,2008,30,31,32,93,0
ODISHA,2008,66,46,22,34,0
ODISHA,2008,25,33,0,0,0
ODISHA,2008,47,27,3,45,0
ODISHA,2008,12,7,0,10,0
ODISHA,2008,90,45,27,58,0
ODISHA,2008,34,21,10,85,0
ODISHA,2008,26,19,0,32,0
ODISHA,2008,14,11,2,37,0
ODISHA,2008,37,18,13,87,0
ODISHA,2008,19,10,6,23,0
ODISHA,2008,38,19,5,66,0
ODISHA,2008,33,12,6,39,0
ODISHA,2008,15,3,1,8,0
ODISHA,2008,1,1,0,0,0
ODISHA,2008,1,2,0,1,0
ODISHA,2008,38,15,7,6,0
ODISHA,2008,1113,762,401,1618,0
PUNJAB,2008,15,44,6,66,0
PUNJAB,2008,10,17,6,27,0
PUNJAB,2008,12,6,1,10,0
PUNJAB,2008,20,13,6,46,0
PUNJAB,2008,20,28,4,39,0
PUNJAB,2008,15,10,1,16,0
PUNJAB,2008,13,9,0,31,0
PUNJAB,2008,30,22,8,39,0
PUNJAB,2008,1,0,4,0,0
PUNJAB,2008,24,21,9,28,0
PUNJAB,2008,35,17,13,73,0
PUNJAB,2008,51,83,10,133,0
PUNJAB,2008,24,14,4,27,0
PUNJAB,2008,12,12,7,28,0
PUNJAB,2008,46,78,10,92,0
PUNJAB,2008,14,12,4,19,0
PUNJAB,2008,13,9,3,12,0
PUNJAB,2008,19,17,3,22,0
PUNJAB,2008,12,8,3,19,0
PUNJAB,2008,35,37,13,116,0
PUNJAB,2008,10,9,2,27,0
PUNJAB,2008,34,13,4,62,0
PUNJAB,2008,20,18,3,0,0
PUNJAB,2008,14,3,2,28,0
PUNJAB,2008,18,14,2,24,0
PUNJAB,2008,517,514,128,984,0
RAJASTHAN,2008,45,84,17,516,0
RAJASTHAN,2008,88,91,38,429,0
RAJASTHAN,2008,42,45,8,85,0
RAJASTHAN,2008,52,45,10,181,0
RAJASTHAN,2008,20,21,14,116,0
RAJASTHAN,2008,74,75,24,371,0
RAJASTHAN,2008,42,58,13,370,0
RAJASTHAN,2008,48,28,12,306,0
RAJASTHAN,2008,33,52,3,224,0
RAJASTHAN,2008,40,80,6,402,0
RAJASTHAN,2008,37,22,16,212,0
RAJASTHAN,2008,21,48,9,100,0
RAJASTHAN,2008,21,46,19,127,0
RAJASTHAN,2008,26,48,11,94,0
RAJASTHAN,2008,2,1,1,0,0
RAJASTHAN,2008,70,43,16,276,0
RAJASTHAN,2008,33,29,17,232,0
RAJASTHAN,2008,20,61,6,140,0
RAJASTHAN,2008,25,69,5,149,0
RAJASTHAN,2008,35,82,11,205,0
RAJASTHAN,2008,15,44,9,162,0
RAJASTHAN,2008,4,6,10,24,0
RAJASTHAN,2008,13,17,8,106,0
RAJASTHAN,2008,44,44,6,262,0
RAJASTHAN,2008,40,35,22,240,0
RAJASTHAN,2008,19,35,10,212,0
RAJASTHAN,2008,32,21,17,81,0
RAJASTHAN,2008,33,32,11,99,0
RAJASTHAN,2008,24,55,10,307,0
RAJASTHAN,2008,34,26,4,201,0
RAJASTHAN,2008,33,48,18,257,0
RAJASTHAN,2008,43,79,13,323,0
RAJASTHAN,2008,49,52,2,138,0
RAJASTHAN,2008,12,34,0,195,0
RAJASTHAN,2008,16,39,6,144,0
RAJASTHAN,2008,40,38,15,217,0
RAJASTHAN,2008,17,36,5,110,0
RAJASTHAN,2008,22,46,6,206,0
RAJASTHAN,2008,91,148,11,294,0
RAJASTHAN,2008,1355,1863,439,8113,0
SIKKIM,2008,5,2,0,3,0
SIKKIM,2008,1,0,0,0,0
SIKKIM,2008,9,1,0,0,0
SIKKIM,2008,5,1,0,2,0
SIKKIM,2008,20,4,0,5,0
TAMIL NADU,2008,35,32,25,165,0
TAMIL NADU,2008,0,1,0,0,0
TAMIL NADU,2008,21,24,28,41,0
TAMIL NADU,2008,14,46,8,115,0
TAMIL NADU,2008,9,7,6,62,0
TAMIL NADU,2008,16,52,1,50,0
TAMIL NADU,2008,12,36,2,43,0
TAMIL NADU,2008,13,53,3,99,0
TAMIL NADU,2008,21,45,1,30,0
TAMIL NADU,2008,24,18,7,8,0
TAMIL NADU,2008,8,42,6,71,0
TAMIL NADU,2008,4,12,4,13,0
TAMIL NADU,2008,20,36,2,21,0
TAMIL NADU,2008,18,24,9,75,0
TAMIL NADU,2008,4,14,5,42,0
TAMIL NADU,2008,10,24,4,8,0
TAMIL NADU,2008,19,37,5,25,0
TAMIL NADU,2008,4,4,1,9,0
TAMIL NADU,2008,26,29,7,6,0
TAMIL NADU,2008,4,31,8,39,0
TAMIL NADU,2008,6,16,2,12,0
TAMIL NADU,2008,35,101,3,94,0
TAMIL NADU,2008,22,27,7,33,0
TAMIL NADU,2008,1,35,4,56,0
TAMIL NADU,2008,7,29,7,20,0
TAMIL NADU,2008,7,32,4,35,0
TAMIL NADU,2008,42,60,3,97,0
TAMIL NADU,2008,8,12,2,7,0
TAMIL NADU,2008,17,22,9,30,0
TAMIL NADU,2008,20,34,3,16,0
TAMIL NADU,2008,6,12,1,3,0
TAMIL NADU,2008,11,40,4,64,0
TAMIL NADU,2008,0,0,0,0,0
TAMIL NADU,2008,11,26,5,28,0
TAMIL NADU,2008,2,4,5,25,0
TAMIL NADU,2008,21,52,7,49,0
TAMIL NADU,2008,58,50,6,88,0
TAMIL NADU,2008,17,41,3,69,0
TAMIL NADU,2008,573,1160,207,1648,0
TRIPURA,2008,32,7,2,34,0
TRIPURA,2008,46,21,2,169,0
TRIPURA,2008,45,27,6,161,0
TRIPURA,2008,81,55,6,371,0
TRIPURA,2008,204,110,16,735,0
UTTAR PRADESH,2008,42,183,77,479,0
UTTAR PRADESH,2008,62,124,58,213,0
UTTAR PRADESH,2008,49,124,68,259,0
UTTAR PRADESH,2008,18,45,13,133,0
UTTAR PRADESH,2008,11,27,12,36,0
UTTAR PRADESH,2008,24,56,35,86,0
UTTAR PRADESH,2008,11,41,32,25,0
UTTAR PRADESH,2008,19,43,15,61,0
UTTAR PRADESH,2008,24,62,27,37,0
UTTAR PRADESH,2008,12,27,20,43,0
UTTAR PRADESH,2008,12,20,5,13,0
UTTAR PRADESH,2008,35,26,36,67,0
UTTAR PRADESH,2008,23,82,47,110,0
UTTAR PRADESH,2008,46,121,47,202,0
UTTAR PRADESH,2008,7,18,15,24,0
UTTAR PRADESH,2008,30,80,19,249,0
UTTAR PRADESH,2008,28,60,29,151,0
UTTAR PRADESH,2008,4,9,19,91,0
UTTAR PRADESH,2008,22,5,17,17,0
UTTAR PRADESH,2008,15,13,36,27,0
UTTAR PRADESH,2008,20,66,34,71,0
UTTAR PRADESH,2008,19,64,28,108,0
UTTAR PRADESH,2008,23,56,18,86,0
UTTAR PRADESH,2008,23,41,26,84,0
UTTAR PRADESH,2008,16,42,41,67,0
UTTAR PRADESH,2008,27,78,41,77,0
UTTAR PRADESH,2008,2,8,0,0,0
UTTAR PRADESH,2008,22,49,25,68,0
UTTAR PRADESH,2008,30,138,39,202,0
UTTAR PRADESH,2008,6,22,33,64,0
UTTAR PRADESH,2008,27,44,43,12,0
UTTAR PRADESH,2008,46,117,43,216,0
UTTAR PRADESH,2008,9,19,13,10,0
UTTAR PRADESH,2008,42,60,50,68,0
UTTAR PRADESH,2008,17,37,27,92,0
UTTAR PRADESH,2008,20,34,16,40,0
UTTAR PRADESH,2008,6,30,37,47,0
UTTAR PRADESH,2008,19,41,44,161,0
UTTAR PRADESH,2008,7,18,26,11,0
UTTAR PRADESH,2008,11,36,31,91,0
UTTAR PRADESH,2008,26,56,31,185,0
UTTAR PRADESH,2008,72,227,86,632,0
UTTAR PRADESH,2008,19,29,30,31,0
UTTAR PRADESH,2008,26,42,26,117,0
UTTAR PRADESH,2008,58,91,48,88,0
UTTAR PRADESH,2008,6,14,14,24,0
UTTAR PRADESH,2008,16,9,10,40,0
UTTAR PRADESH,2008,82,331,62,778,0
UTTAR PRADESH,2008,17,26,14,37,0
UTTAR PRADESH,2008,12,21,17,30,0
UTTAR PRADESH,2008,9,65,38,40,0
UTTAR PRADESH,2008,24,62,31,222,0
UTTAR PRADESH,2008,19,44,12,74,0
UTTAR PRADESH,2008,50,123,37,326,0
UTTAR PRADESH,2008,19,19,24,133,0
UTTAR PRADESH,2008,75,163,38,139,0
UTTAR PRADESH,2008,40,112,28,258,0
UTTAR PRADESH,2008,41,100,35,359,0
UTTAR PRADESH,2008,33,83,32,155,0
UTTAR PRADESH,2008,38,51,33,90,0
UTTAR PRADESH,2008,46,83,21,4,0
UTTAR PRADESH,2008,8,25,23,153,0
UTTAR PRADESH,2008,9,40,7,12,0
UTTAR PRADESH,2008,68,94,68,10,0
UTTAR PRADESH,2008,6,15,6,4,0
UTTAR PRADESH,2008,12,30,16,30,0
UTTAR PRADESH,2008,53,129,77,110,0
UTTAR PRADESH,2008,26,24,20,30,0
UTTAR PRADESH,2008,2,9,11,16,0
UTTAR PRADESH,2008,25,49,12,43,0
UTTAR PRADESH,2008,36,69,52,61,0
UTTAR PRADESH,2008,12,38,36,183,0
UTTAR PRADESH,2008,1871,4439,2237,8312,0
UTTARAKHAND,2008,2,7,8,9,0
UTTARAKHAND,2008,2,1,2,2,0
UTTARAKHAND,2008,2,1,1,3,0
UTTARAKHAND,2008,2,4,3,5,0
UTTARAKHAND,2008,20,65,9,85,0
UTTARAKHAND,2008,24,47,18,138,0
UTTARAKHAND,2008,9,22,10,21,0
UTTARAKHAND,2008,0,3,5,6,0
UTTARAKHAND,2008,0,0,3,11,0
UTTARAKHAND,2008,0,0,0,0,0
UTTARAKHAND,2008,3,3,2,8,0
UTTARAKHAND,2008,22,64,11,51,0
UTTARAKHAND,2008,1,5,1,1,0
UTTARAKHAND,2008,87,222,73,340,0
WEST BENGAL,2008,192,215,67,1946,0
WEST BENGAL,2008,308,275,53,2551,1
WEST BENGAL,2008,20,12,9,166,0
WEST BENGAL,2008,46,18,20,170,0
WEST BENGAL,2008,58,27,26,289,0
WEST BENGAL,2008,61,28,24,507,0
WEST BENGAL,2008,141,92,17,367,0
WEST BENGAL,2008,47,36,8,206,0
WEST BENGAL,2008,47,40,5,135,0
WEST BENGAL,2008,54,50,17,567,0
WEST BENGAL,2008,46,89,20,595,0
WEST BENGAL,2008,0,2,0,0,0
WEST BENGAL,2008,334,239,18,1062,0
WEST BENGAL,2008,0,0,0,0,0
WEST BENGAL,2008,35,92,12,405,4
WEST BENGAL,2008,130,57,12,401,0
WEST BENGAL,2008,308,165,34,1441,0
WEST BENGAL,2008,178,204,46,1186,0
WEST BENGAL,2008,56,57,20,582,0
WEST BENGAL,2008,60,117,28,613,0
WEST BENGAL,2008,61,23,4,193,0
WEST BENGAL,2008,2,3,0,0,0
WEST BENGAL,2008,1,6,0,1,0
WEST BENGAL,2008,78,60,11,280,0
WEST BENGAL,2008,2263,1907,451,13663,5
A & N ISLANDS,2008,12,13,2,25,0
A & N ISLANDS,2008,0,0,0,1,0
A & N ISLANDS,2008,12,13,2,26,0
CHANDIGARH,2008,20,42,3,49,0
CHANDIGARH,2008,20,42,3,49,0
D & N HAVELI,2008,6,11,0,4,0
D & N HAVELI,2008,6,11,0,4,0
DAMAN & DIU,2008,0,0,0,0,0
DAMAN & DIU,2008,0,1,0,5,0
DAMAN & DIU,2008,0,1,0,5,0
DELHI,2008,0,0,0,104,0
DELHI,2008,30,61,6,81,0
DELHI,2008,0,0,0,0,0
DELHI,2008,466,1136,129,1387,0
DELHI,2008,73,125,21,184,0
DELHI,2008,0,0,0,0,0
DELHI,2008,0,5,1,1,0
DELHI,2008,0,0,0,0,0
DELHI,2008,3,14,1,9,0
DELHI,2008,20,61,4,79,0
DELHI,2008,32,169,17,172,0
DELHI,2008,59,103,12,82,0
DELHI,2008,59,252,21,162,0
DELHI,2008,37,51,8,76,0
DELHI,2008,61,123,15,156,0
DELHI,2008,38,66,9,109,0
DELHI,2008,0,0,0,0,0
DELHI,2008,54,106,14,172,0
LAKSHADWEEP,2008,2,1,0,1,0
LAKSHADWEEP,2008,2,1,0,1,0
PUDUCHERRY,2008,1,1,0,2,0
PUDUCHERRY,2008,7,8,2,10,0
PUDUCHERRY,2008,8,9,2,12,0
ANDHRA PRADESH,2009,67,56,13,428,0
ANDHRA PRADESH,2009,22,60,14,143,0
ANDHRA PRADESH,2009,33,46,19,333,0
ANDHRA PRADESH,2009,27,47,17,124,0
ANDHRA PRADESH,2009,82,113,46,991,0
ANDHRA PRADESH,2009,47,60,23,440,0
ANDHRA PRADESH,2009,0,0,0,0,0
ANDHRA PRADESH,2009,40,62,26,720,0
ANDHRA PRADESH,2009,47,55,36,1363,0
ANDHRA PRADESH,2009,48,106,40,635,0
ANDHRA PRADESH,2009,98,96,18,519,0
ANDHRA PRADESH,2009,43,35,14,402,0
ANDHRA PRADESH,2009,31,73,17,239,0
ANDHRA PRADESH,2009,74,101,24,299,0
ANDHRA PRADESH,2009,46,51,27,368,0
ANDHRA PRADESH,2009,77,75,41,364,0
ANDHRA PRADESH,2009,32,48,3,305,0
ANDHRA PRADESH,2009,27,41,19,518,0
ANDHRA PRADESH,2009,27,44,14,248,0
ANDHRA PRADESH,2009,26,20,20,108,0
ANDHRA PRADESH,2009,0,0,0,0,0
ANDHRA PRADESH,2009,21,20,6,211,0
ANDHRA PRADESH,2009,23,53,17,433,0
ANDHRA PRADESH,2009,0,0,0,0,0
ANDHRA PRADESH,2009,14,7,8,167,0
ANDHRA PRADESH,2009,39,26,13,481,0
ANDHRA PRADESH,2009,13,12,8,297,0
ANDHRA PRADESH,2009,70,130,49,432,0
ANDHRA PRADESH,2009,114,89,14,729,0
ANDHRA PRADESH,2009,1188,1526,546,11297,0
ARUNACHAL PRADESH,2009,0,0,0,0,0
ARUNACHAL PRADESH,2009,8,6,0,4,0
ARUNACHAL PRADESH,2009,3,4,0,1,0
ARUNACHAL PRADESH,2009,5,0,0,0,0
ARUNACHAL PRADESH,2009,3,3,0,0,0
ARUNACHAL PRADESH,2009,1,0,0,1,0
ARUNACHAL PRADESH,2009,8,2,0,0,0
ARUNACHAL PRADESH,2009,11,3,0,1,0
ARUNACHAL PRADESH,2009,9,3,0,1,0
ARUNACHAL PRADESH,2009,2,0,0,0,0
ARUNACHAL PRADESH,2009,5,4,0,4,0
ARUNACHAL PRADESH,2009,2,1,0,0,0
ARUNACHAL PRADESH,2009,1,1,0,1,0
ARUNACHAL PRADESH,2009,0,0,0,0,0
ARUNACHAL PRADESH,2009,1,1,0,0,0
ARUNACHAL PRADESH,2009,0,0,0,0,0
ARUNACHAL PRADESH,2009,59,28,0,13,0
ASSAM,2009,123,98,29,206,0
ASSAM,2009,18,23,3,25,0
ASSAM,2009,54,53,4,118,0
ASSAM,2009,0,0,0,0,0
ASSAM,2009,70,131,23,479,0
ASSAM,2009,35,51,1,51,0
ASSAM,2009,80,96,7,236,0
ASSAM,2009,62,63,1,110,0
ASSAM,2009,150,147,20,375,0
ASSAM,2009,46,6,3,92,0
ASSAM,2009,0,0,0,0,0
ASSAM,2009,90,89,2,252,0
ASSAM,2009,35,97,0,108,0
ASSAM,2009,54,231,9,321,0
ASSAM,2009,45,44,8,81,0
ASSAM,2009,36,40,1,116,0
ASSAM,2009,57,108,3,108,0
ASSAM,2009,17,14,0,23,0
ASSAM,2009,26,36,12,106,1
ASSAM,2009,44,35,1,70,0
ASSAM,2009,54,97,3,187,0
ASSAM,2009,88,69,3,98,0
ASSAM,2009,3,6,0,3,0
ASSAM,2009,162,221,12,655,0
ASSAM,2009,31,48,6,73,0
ASSAM,2009,7,0,0,0,0
ASSAM,2009,71,0,4,149,0
ASSAM,2009,89,169,11,246,0
ASSAM,2009,58,87,2,62,0
ASSAM,2009,26,33,2,48,0
ASSAM,2009,1631,2092,170,4398,1
BIHAR,2009,28,50,21,18,0
BIHAR,2009,2,10,10,6,0
BIHAR,2009,19,53,37,46,0
BIHAR,2009,8,34,14,13,0
BIHAR,2009,31,45,19,24,0
BIHAR,2009,12,39,46,47,2
BIHAR,2009,22,76,37,38,0
BIHAR,2009,4,25,19,16,0
BIHAR,2009,28,44,15,47,0
BIHAR,2009,11,37,54,275,0
BIHAR,2009,14,45,26,50,0
BIHAR,2009,27,77,33,247,0
BIHAR,2009,20,66,46,106,5
BIHAR,2009,37,71,42,127,0
BIHAR,2009,1,0,0,0,0
BIHAR,2009,15,21,17,56,0
BIHAR,2009,8,9,43,42,0
BIHAR,2009,120,41,17,55,0
BIHAR,2009,1,0,0,0,0
BIHAR,2009,8,28,23,7,1
BIHAR,2009,33,30,6,32,0
BIHAR,2009,15,16,13,25,0
BIHAR,2009,11,28,19,11,0
BIHAR,2009,19,78,31,71,0
BIHAR,2009,31,117,49,41,0
BIHAR,2009,12,48,12,54,0
BIHAR,2009,55,111,77,109,0
BIHAR,2009,3,1,1,0,0
BIHAR,2009,33,67,74,33,0
BIHAR,2009,6,31,9,13,0
BIHAR,2009,14,34,21,60,0
BIHAR,2009,46,167,95,341,0
BIHAR,2009,0,7,3,0,0
BIHAR,2009,49,25,20,76,0
BIHAR,2009,18,11,41,57,23
BIHAR,2009,28,9,11,15,0
BIHAR,2009,26,27,68,64,0
BIHAR,2009,11,73,57,132,0
BIHAR,2009,6,9,8,14,0
BIHAR,2009,4,16,7,12,0
BIHAR,2009,8,81,27,14,0
BIHAR,2009,14,72,42,25,0
BIHAR,2009,26,29,12,30,0
BIHAR,2009,45,128,73,83,0
BIHAR,2009,929,1986,1295,2532,31
CHHATTISGARH,2009,43,10,2,0,0
CHHATTISGARH,2009,59,32,30,131,0
CHHATTISGARH,2009,10,0,0,3,0
CHHATTISGARH,2009,14,5,0,5,0
CHHATTISGARH,2009,24,7,1,15,0
CHHATTISGARH,2009,109,17,8,124,0
CHHATTISGARH,2009,0,1,0,1,0
CHHATTISGARH,2009,60,15,0,17,0
CHHATTISGARH,2009,25,11,12,96,0
CHHATTISGARH,2009,64,24,3,25,0
CHHATTISGARH,2009,20,0,1,29,0
CHHATTISGARH,2009,22,4,2,16,0
CHHATTISGARH,2009,35,4,9,52,0
CHHATTISGARH,2009,70,8,4,58,0
CHHATTISGARH,2009,28,4,8,17,0
CHHATTISGARH,2009,1,0,1,0,0
CHHATTISGARH,2009,43,18,9,36,0
CHHATTISGARH,2009,145,35,26,120,0
CHHATTISGARH,2009,47,12,8,59,0
CHHATTISGARH,2009,81,15,1,45,0
CHHATTISGARH,2009,76,7,3,44,0
CHHATTISGARH,2009,976,229,128,893,0
GOA,2009,31,10,1,12,0
GOA,2009,16,12,2,9,0
GOA,2009,47,22,3,21,0
GUJARAT,2009,63,132,5,1169,0
GUJARAT,2009,9,38,1,131,0
GUJARAT,2009,3,0,0,4,0
GUJARAT,2009,8,50,1,131,0
GUJARAT,2009,13,35,0,231,0
GUJARAT,2009,18,25,0,113,0
GUJARAT,2009,9,64,0,157,0
GUJARAT,2009,10,40,0,50,0
GUJARAT,2009,7,28,0,174,0
GUJARAT,2009,15,35,0,208,0
GUJARAT,2009,17,20,1,241,0
GUJARAT,2009,14,60,1,473,0
GUJARAT,2009,15,31,0,102,0
GUJARAT,2009,10,34,0,242,0
GUJARAT,2009,10,50,0,154,0
GUJARAT,2009,6,3,0,10,0
GUJARAT,2009,4,1,0,31,0
GUJARAT,2009,26,87,0,217,0
GUJARAT,2009,15,51,0,147,0
GUJARAT,2009,19,20,0,136,0
GUJARAT,2009,3,17,0,53,0
GUJARAT,2009,8,38,1,271,0
GUJARAT,2009,28,52,5,279,0
GUJARAT,2009,28,74,9,351,0
GUJARAT,2009,10,12,0,21,0
GUJARAT,2009,18,54,0,120,0
GUJARAT,2009,7,4,0,7,0
GUJARAT,2009,6,28,0,178,0
GUJARAT,2009,23,66,0,75,0
GUJARAT,2009,10,12,0,27,0
GUJARAT,2009,1,1,0,3,0
GUJARAT,2009,433,1162,24,5506,0
HARYANA,2009,28,16,14,155,0
HARYANA,2009,37,53,17,88,0
HARYANA,2009,35,62,17,179,0
HARYANA,2009,9,34,12,80,0
HARYANA,2009,3,1,10,1,0
HARYANA,2009,29,42,24,128,0
HARYANA,2009,33,26,15,208,0
HARYANA,2009,20,15,13,78,0
HARYANA,2009,35,30,11,97,0
HARYANA,2009,24,16,13,187,0
HARYANA,2009,48,40,17,225,0
HARYANA,2009,43,47,5,101,0
HARYANA,2009,10,19,10,58,0
HARYANA,2009,16,12,5,181,0
HARYANA,2009,33,25,12,88,0
HARYANA,2009,18,10,1,72,0
HARYANA,2009,45,31,19,117,0
HARYANA,2009,19,29,14,55,0
HARYANA,2009,36,30,18,113,0
HARYANA,2009,24,28,6,97,0
HARYANA,2009,32,42,17,129,0
HARYANA,2009,26,51,11,180,0
HARYANA,2009,603,659,281,2617,0
HIMACHAL PRADESH,2009,2,1,0,9,0
HIMACHAL PRADESH,2009,14,5,1,21,0
HIMACHAL PRADESH,2009,20,15,0,14,0
HIMACHAL PRADESH,2009,0,0,0,0,0
HIMACHAL PRADESH,2009,0,0,0,0,0
HIMACHAL PRADESH,2009,9,14,0,30,0
HIMACHAL PRADESH,2009,23,22,0,49,0
HIMACHAL PRADESH,2009,6,1,0,2,0
HIMACHAL PRADESH,2009,24,10,0,16,0
HIMACHAL PRADESH,2009,1,0,0,2,0
HIMACHAL PRADESH,2009,22,11,0,29,0
HIMACHAL PRADESH,2009,28,22,0,39,0
HIMACHAL PRADESH,2009,15,9,0,28,0
HIMACHAL PRADESH,2009,8,6,0,15,0
HIMACHAL PRADESH,2009,11,6,0,30,0
HIMACHAL PRADESH,2009,183,122,1,284,0
JAMMU & KASHMIR,2009,8,81,0,4,0
JAMMU & KASHMIR,2009,5,11,0,0,0
JAMMU & KASHMIR,2009,4,49,0,0,0
JAMMU & KASHMIR,2009,14,80,0,0,0
JAMMU & KASHMIR,2009,10,71,0,1,0
JAMMU & KASHMIR,2009,0,0,0,0,0
JAMMU & KASHMIR,2009,0,0,0,0,0
JAMMU & KASHMIR,2009,18,38,0,19,0
JAMMU & KASHMIR,2009,7,25,0,3,0
JAMMU & KASHMIR,2009,5,16,0,0,0
JAMMU & KASHMIR,2009,29,66,10,62,0
JAMMU & KASHMIR,2009,1,1,0,0,0
JAMMU & KASHMIR,2009,9,23,1,4,0
JAMMU & KASHMIR,2009,3,23,0,5,0
JAMMU & KASHMIR,2009,9,50,0,0,0
JAMMU & KASHMIR,2009,6,22,0,3,0
JAMMU & KASHMIR,2009,2,1,0,0,0
JAMMU & KASHMIR,2009,12,19,0,17,0
JAMMU & KASHMIR,2009,5,25,0,0,0
JAMMU & KASHMIR,2009,0,0,0,0,0
JAMMU & KASHMIR,2009,0,0,0,0,0
JAMMU & KASHMIR,2009,22,33,1,44,0
JAMMU & KASHMIR,2009,12,15,0,0,0
JAMMU & KASHMIR,2009,9,13,0,0,0
JAMMU & KASHMIR,2009,6,7,0,5,0
JAMMU & KASHMIR,2009,5,41,0,0,0
JAMMU & KASHMIR,2009,21,106,0,27,0
JAMMU & KASHMIR,2009,15,9,0,2,0
JAMMU & KASHMIR,2009,237,825,12,196,0
JHARKHAND,2009,18,33,16,77,0
JHARKHAND,2009,34,13,6,37,0
JHARKHAND,2009,16,20,11,7,0
JHARKHAND,2009,45,15,18,36,0
JHARKHAND,2009,36,65,45,59,0
JHARKHAND,2009,0,0,0,1,0
JHARKHAND,2009,61,21,5,56,0
JHARKHAND,2009,27,31,12,35,0
JHARKHAND,2009,28,0,45,3,0
